Id,Instrument
1,Piano
2,DoubleBass
3,Trumpet
4,Trombone
5,Piano
6,Trombone
7,Trumpet
8,Violin
9,Trombone
10,Trombone
11,Trombone
12,Trumpet
13,Clarinet
14,Saxophone
15,Trombone
16,Trumpet
17,Piano
18,Trombone
19,DoubleBass
20,Saxophone
21,Saxophone
22,Oboe
23,Piano
24,Piano
25,Piano
26,Oboe
27,Trumpet
28,Trombone
29,Trumpet
30,Saxophone
31,Saxophone
32,Clarinet
33,Trombone
34,Saxophone
35,Saxophone
36,DoubleBass
37,Oboe
38,Saxophone
39,Accordian
40,Trombone
41,Oboe
42,Saxophone
43,Violin
44,Saxophone
45,Saxophone
46,Piano
47,Trombone
48,Oboe
49,Trombone
50,Piano
51,Trumpet
52,Trombone
53,EleTricGuitar
54,Trumpet
55,Clarinet
56,Trombone
57,EleTricGuitar
58,Saxophone
59,Trombone
60,EleTricGuitar
61,Trombone
62,Trombone
63,EleTricGuitar
64,EleTricGuitar
65,Violin
66,Trombone
67,Oboe
68,Trombone
69,Clarinet
70,DoubleBass
71,Piano
72,EleTricGuitar
73,Clarinet
74,DoubleBass
75,Trombone
76,Trumpet
77,Trombone
78,EleTricGuitar
79,Oboe
80,Trumpet
81,Saxophone
82,Clarinet
83,Trumpet
84,EleTricGuitar
85,Clarinet
86,Saxophone
87,Saxophone
88,EleTricGuitar
89,DoubleBass
90,Oboe
91,Accordian
92,Saxophone
93,Trombone
94,Clarinet
95,Clarinet
96,Trombone
97,Violin
98,Trumpet
99,Trombone
100,Piano
101,EleTricGuitar
102,Saxophone
103,Saxophone
104,Trumpet
105,Trombone
106,EleTricGuitar
107,Saxophone
108,Oboe
109,Oboe
110,Trumpet
111,Clarinet
112,Saxophone
113,Violin
114,Saxophone
115,Oboe
116,Trombone
117,Saxophone
118,Violin
119,Violin
120,Trumpet
121,Saxophone
122,Trumpet
123,Clarinet
124,Oboe
125,Clarinet
126,Oboe
127,Trombone
128,Violin
129,Trumpet
130,EleTricGuitar
131,Oboe
132,Violin
133,Violin
134,Trombone
135,EleTricGuitar
136,Clarinet
137,Oboe
138,Saxophone
139,DoubleBass
140,Accordian
141,Saxophone
142,Accordian
143,Clarinet
144,EleTricGuitar
145,Oboe
146,Trombone
147,Trumpet
148,Saxophone
149,Trumpet
150,Clarinet
151,Oboe
152,Saxophone
153,EleTricGuitar
154,Clarinet
155,Accordian
156,Trombone
157,EleTricGuitar
158,Violin
159,Piano
160,Trumpet
161,Violin
162,Violin
163,EleTricGuitar
164,Trombone
165,Trombone
166,Saxophone
167,Clarinet
168,Trombone
169,Accordian
170,Violin
171,Piano
172,Saxophone
173,Violin
174,Trumpet
175,Violin
176,Clarinet
177,Saxophone
178,Violin
179,Trombone
180,Saxophone
181,Oboe
182,Clarinet
183,Trombone
184,Trombone
185,DoubleBass
186,Oboe
187,EleTricGuitar
188,DoubleBass
189,Saxophone
190,Trombone
191,Violin
192,Trombone
193,Oboe
194,EleTricGuitar
195,Trombone
196,Trumpet
197,Violin
198,Oboe
199,Violin
200,EleTricGuitar
201,Piano
202,Saxophone
203,Clarinet
204,Oboe
205,Trumpet
206,Clarinet
207,Saxophone
208,Clarinet
209,Piano
210,Trombone
211,Trumpet
212,Oboe
213,Trombone
214,Trombone
215,Oboe
216,Trombone
217,EleTricGuitar
218,Violin
219,Trumpet
220,Trumpet
221,Trombone
222,Trumpet
223,Saxophone
224,Trumpet
225,Accordian
226,EleTricGuitar
227,Trumpet
228,Trombone
229,Trombone
230,Violin
231,Clarinet
232,Clarinet
233,Piano
234,Oboe
235,Piano
236,Oboe
237,Violin
238,Saxophone
239,Saxophone
240,Violin
241,Violin
242,Violin
243,Trombone
244,DoubleBass
245,Violin
246,Violin
247,Trombone
248,Oboe
249,Trombone
250,Saxophone
251,Clarinet
252,DoubleBass
253,Trombone
254,Trombone
255,DoubleBass
256,EleTricGuitar
257,EleTricGuitar
258,Piano
259,Violin
260,Piano
261,Saxophone
262,Saxophone
263,Piano
264,Saxophone
265,Accordian
266,Trombone
267,Trumpet
268,Oboe
269,Accordian
270,Trumpet
271,Oboe
272,Saxophone
273,Oboe
274,Trombone
275,EleTricGuitar
276,Oboe
277,Trumpet
278,Saxophone
279,Saxophone
280,EleTricGuitar
281,Saxophone
282,Saxophone
283,EleTricGuitar
284,Violin
285,Oboe
286,EleTricGuitar
287,Clarinet
288,Saxophone
289,Piano
290,Trumpet
291,Piano
292,Saxophone
293,Piano
294,Oboe
295,Trombone
296,Oboe
297,Trombone
298,Trumpet
299,Piano
300,Saxophone
301,Oboe
302,Trumpet
303,Piano
304,Piano
305,DoubleBass
306,Violin
307,EleTricGuitar
308,Trumpet
309,Oboe
310,Saxophone
311,Violin
312,EleTricGuitar
313,Trumpet
314,Clarinet
315,Trumpet
316,Clarinet
317,EleTricGuitar
318,Saxophone
319,Piano
320,EleTricGuitar
321,Trombone
322,Trumpet
323,Oboe
324,Trumpet
325,DoubleBass
326,EleTricGuitar
327,EleTricGuitar
328,Violin
329,EleTricGuitar
330,Violin
331,Piano
332,Trombone
333,Piano
334,Trumpet
335,Trombone
336,EleTricGuitar
337,EleTricGuitar
338,Trombone
339,Oboe
340,Trombone
341,Trombone
342,Saxophone
343,EleTricGuitar
344,Clarinet
345,DoubleBass
346,Saxophone
347,Saxophone
348,EleTricGuitar
349,DoubleBass
350,Saxophone
351,Clarinet
352,Saxophone
353,Trumpet
354,EleTricGuitar
355,Trombone
356,Violin
357,Trombone
358,Trombone
359,Oboe
360,Oboe
361,Trombone
362,Oboe
363,Saxophone
