Id,Instrument
1,Piano
2,Cello
3,Trombone
4,Trombone
5,Piano
6,Trombone
7,Trumpet
8,Violin
9,Trombone
10,Trombone
11,Trombone
12,Trumpet
13,Trombone
14,Violin
15,Trombone
16,Trombone
17,Piano
18,Trombone
19,DoubleBass
20,Violin
21,Violin
22,Oboe
23,Piano
24,Piano
25,Piano
26,Oboe
27,Trombone
28,Trombone
29,Trumpet
30,Violin
31,Violin
32,Violin
33,Trombone
34,Oboe
35,Saxophone
36,Violin
37,Oboe
38,Saxophone
39,Accordian
40,Trombone
41,Oboe
42,Violin
43,Violin
44,Oboe
45,Clarinet
46,Piano
47,Trombone
48,Oboe
49,Trombone
50,Piano
51,Trumpet
52,Violin
53,Violin
54,DoubleBass
55,Violin
56,Trombone
57,Cello
58,Trumpet
59,Trombone
60,Cello
61,Trombone
62,Trombone
63,Cello
64,Cello
65,Violin
66,Trombone
67,Oboe
68,Trombone
69,Clarinet
70,DoubleBass
71,Piano
72,Cello
73,Violin
74,DoubleBass
75,Trombone
76,Trumpet
77,Trombone
78,Cello
79,Oboe
80,Oboe
81,Violin
82,Violin
83,Violin
84,Cello
85,Violin
86,Clarinet
87,Violin
88,Cello
89,Violin
90,Oboe
91,Accordian
92,Saxophone
93,Trombone
94,Oboe
95,Clarinet
96,Trombone
97,Cello
98,Violin
99,Trombone
100,Piano
101,Violin
102,Clarinet
103,Clarinet
104,Trombone
105,Violin
106,Cello
107,Violin
108,Oboe
109,Oboe
110,Trombone
111,Oboe
112,Saxophone
113,Violin
114,Clarinet
115,Oboe
116,Violin
117,Clarinet
118,DoubleBass
119,Violin
120,Trombone
121,Oboe
122,Trumpet
123,Violin
124,Oboe
125,Violin
126,Oboe
127,Violin
128,Violin
129,Violin
130,Violin
131,Oboe
132,Cello
133,Cello
134,Trombone
135,Cello
136,Clarinet
137,Oboe
138,Clarinet
139,DoubleBass
140,Accordian
141,Violin
142,Accordian
143,Violin
144,Cello
145,Oboe
146,Trombone
147,Trombone
148,Trumpet
149,Violin
150,Clarinet
151,Oboe
152,Oboe
153,Violin
154,Violin
155,Accordian
156,Trombone
157,Cello
158,Violin
159,Piano
160,Violin
161,Violin
162,Cello
163,Cello
164,Trombone
165,Violin
166,Violin
167,Oboe
168,Trombone
169,Accordian
170,DoubleBass
171,Piano
172,Saxophone
173,DoubleBass
174,Trombone
175,Cello
176,Clarinet
177,Violin
178,Violin
179,Trombone
180,Saxophone
181,Oboe
182,Oboe
183,Trombone
184,Trombone
185,DoubleBass
186,Oboe
187,Violin
188,DoubleBass
189,Violin
190,Trombone
191,Cello
192,Trombone
193,Oboe
194,Violin
195,Trombone
196,Trumpet
197,Cello
198,Oboe
199,Violin
200,Cello
201,Piano
202,Violin
203,Violin
204,Oboe
205,Violin
206,Violin
207,Violin
208,Clarinet
209,Piano
210,Trombone
211,Trombone
212,Oboe
213,Trombone
214,Trombone
215,Oboe
216,Trombone
217,Cello
218,Violin
219,Violin
220,Trombone
221,Trombone
222,Trombone
223,Saxophone
224,Trombone
225,Accordian
226,Violin
227,Violin
228,Trombone
229,Trombone
230,Violin
231,Oboe
232,Violin
233,Piano
234,Oboe
235,Piano
236,Oboe
237,Cello
238,Trombone
239,Saxophone
240,Cello
241,Cello
242,Violin
243,Violin
244,DoubleBass
245,Violin
246,DoubleBass
247,Trombone
248,Oboe
249,Violin
250,Trombone
251,Saxophone
252,Violin
253,Violin
254,Trombone
255,Violin
256,Cello
257,Cello
258,Piano
259,Cello
260,Piano
261,Clarinet
262,Violin
263,Piano
264,Oboe
265,Accordian
266,Trombone
267,Violin
268,Oboe
269,Accordian
270,Violin
271,Oboe
272,Trombone
273,Oboe
274,Trombone
275,Cello
276,Oboe
277,Trumpet
278,Oboe
279,Violin
280,Cello
281,Violin
282,Oboe
283,Cello
284,Violin
285,Oboe
286,Cello
287,Clarinet
288,Saxophone
289,Piano
290,Trumpet
291,Piano
292,Trombone
293,Piano
294,Oboe
295,Trombone
296,Oboe
297,Trombone
298,Violin
299,Piano
300,Clarinet
301,Oboe
302,Trumpet
303,Piano
304,Piano
305,DoubleBass
306,DoubleBass
307,Violin
308,Trombone
309,Oboe
310,Oboe
311,Cello
312,Violin
313,Saxophone
314,Violin
315,Violin
316,Violin
317,Violin
318,Violin
319,Piano
320,Violin
321,Trombone
322,Trumpet
323,Oboe
324,Violin
325,DoubleBass
326,Cello
327,Cello
328,Violin
329,Cello
330,Violin
331,Piano
332,Trumpet
333,Piano
334,Trombone
335,Trombone
336,Cello
337,Cello
338,Violin
339,Oboe
340,Trombone
341,Trombone
342,Violin
343,Violin
344,Clarinet
345,DoubleBass
346,Oboe
347,Oboe
348,Cello
349,Cello
350,Clarinet
351,Violin
352,Clarinet
353,Violin
354,DoubleBass
355,Trombone
356,Violin
357,Violin
358,Trombone
359,Oboe
360,Oboe
361,Trombone
362,Oboe
363,Clarinet
364,Violin
365,Saxophone
366,Saxophone
367,Violin
368,Trombone
369,Piano
370,Violin
371,Clarinet
372,Trombone
373,Trombone
374,Violin
375,Oboe
376,Cello
377,Violin
378,Cello
379,Trombone
380,Accordian
381,Piano
382,Piano
383,Saxophone
384,Piano
385,Trombone
386,Saxophone
387,Clarinet
388,Clarinet
389,Trombone
390,Violin
391,Clarinet
392,Saxophone
393,Violin
394,Violin
395,Piano
396,Cello
397,Violin
398,Trombone
399,Trombone
400,Oboe
401,Trumpet
402,Cello
403,Violin
404,Oboe
405,Violin
406,Cello
407,Violin
408,Saxophone
409,DoubleBass
410,DoubleBass
411,Violin
412,Trombone
413,Piano
414,Piano
415,Cello
416,Cello
417,DoubleBass
418,Trumpet
419,Cello
420,Oboe
421,Violin
422,Violin
423,Violin
424,DoubleBass
425,Oboe
426,Violin
427,Violin
428,Violin
429,Cello
430,Clarinet
431,Violin
432,Piano
433,Violin
434,Cello
435,Cello
436,Clarinet
